YREC
Measure Data	Version 1.01.03
Model	GP20
Language Code	UTF-8
Serial No.	S5W213003
Time Correction	None
Sampling Interval	1	s
Trigger Point	326
Equip Tag	
Equip TagNo.	
File Header	
File ID	5bc0dc21f96402fe000064aaa8ff	1
Start Info	Manual	Communication	
End Info	Manual	Communication	
Extra Data	Meas	Inst	PlusOver	999999999	MinusOver	-999999999
Extra Data	Math	Inst	PlusOver	999999999	MinusOver	-999999999
Extra Data	Ext	Inst	PlusOver	999999999	MinusOver	-999999999
Time Zone	540
DST	Off
Ch	0001	0002	0007	0101	0102	0105	0106	0107	0201	0203	0301	0302	0303	0304	Message
Ch Id	Water_flow_rate	current_trigger	Rotor_temp	1	3	16	17	8	Press_in	Press_out	water in 1	water in 2	water out 1	water out 2	 
Tag															 
Unit	V	V	°C	°C	°C	°C	°C	°C	V	V	°C	°C	°C	°C	 
Type	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Message
Kind	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Count
Sampling Data
2021/02/24 13:52:16	4.489	0.000	24.8						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:17	4.489	0.000	24.8						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:18	4.489	0.000	24.8						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:19	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:20	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:21	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:22	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:23	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:24	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:25	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:26	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:27	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:28	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:29	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:30	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:31	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:32	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:33	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:34	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:35	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:36	4.489	0.000	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:37	4.489	0.000	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:38	4.489	0.000	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:39	4.489	0.000	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:40	4.489	0.000	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:41	4.489	0.000	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:42	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:43	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:44	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:45	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:46	4.489	0.000	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:47	4.489	-0.001	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:48	4.489	0.000	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:49	4.489	-0.001	24.8						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:50	4.489	-0.001	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:51	4.489	-0.001	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:52	4.489	-0.001	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:53	4.489	-0.001	25.0						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:54	4.489	-0.001	25.0						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:55	4.489	-0.001	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:56	4.489	-0.001	25.0						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:57	4.489	-0.001	25.0						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:58	4.489	0.000	25.0						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:52:59	4.489	0.000	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:53:00	4.489	0.000	25.0						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:53:01	4.489	0.000	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:53:02	4.489	0.000	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:53:03	4.489	0.000	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:53:04	4.489	0.000	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:53:05	4.489	-0.001	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:53:06	4.489	0.000	25.0						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:53:07	4.489	-0.001	25.0						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:53:08	4.489	-0.001	24.9						0.000	0.000	64.9	64.9	63.0	63.0	0
2021/02/24 13:53:09	4.489	-0.001	25.0						0.000	0.000	64.9	64.9	63.0	63.0	0
